[71590] training's rmse: 0.102914       training's l2: 0.0105913        valid_1's rmse: 0.10296 valid_1's l2: 0.0106007
[71591] training's rmse: 0.102869       training's l2: 0.0105821        valid_1's rmse: 0.102915        valid_1's l2: 0.0105915
[71592] training's rmse: 0.102824       training's l2: 0.0105728        valid_1's rmse: 0.10287 valid_1's l2: 0.0105823
[71593] training's rmse: 0.102779       training's l2: 0.0105635        valid_1's rmse: 0.102825        valid_1's l2: 0.0105731
[71594] training's rmse: 0.102816       training's l2: 0.0105712        valid_1's rmse: 0.102862        valid_1's l2: 0.0105807
[71595] training's rmse: 0.102882       training's l2: 0.0105848        valid_1's rmse: 0.102928        valid_1's l2: 0.0105942
[71596] training's rmse: 0.102838       training's l2: 0.0105756        valid_1's rmse: 0.102884        valid_1's l2: 0.0105851
[71597] training's rmse: 0.102911       training's l2: 0.0105907        valid_1's rmse: 0.102957        valid_1's l2: 0.0106001
[71598] training's rmse: 0.102866       training's l2: 0.0105814        valid_1's rmse: 0.102912        valid_1's l2: 0.0105909
[71599] training's rmse: 0.102894       training's l2: 0.0105871        valid_1's rmse: 0.102939        valid_1's l2: 0.0105965
[71600] training's rmse: 0.102931       training's l2: 0.0105948        valid_1's rmse: 0.102977        valid_1's l2: 0.0106042
[71601] training's rmse: 0.102886       training's l2: 0.0105856        valid_1's rmse: 0.102932        valid_1's l2: 0.010595
[71602] training's rmse: 0.102965       training's l2: 0.0106018        valid_1's rmse: 0.103011        valid_1's l2: 0.0106112
[71603] training's rmse: 0.10292        training's l2: 0.0105926        valid_1's rmse: 0.102966        valid_1's l2: 0.010602
[71604] training's rmse: 0.102875       training's l2: 0.0105833        valid_1's rmse: 0.102921        valid_1's l2: 0.0105928
[71605] training's rmse: 0.102919       training's l2: 0.0105923        valid_1's rmse: 0.102965        valid_1's l2: 0.0106017
[71606] training's rmse: 0.102874       training's l2: 0.010583 valid_1's rmse: 0.10292 valid_1's l2: 0.0105925
[71607] training's rmse: 0.102829       training's l2: 0.0105738        valid_1's rmse: 0.102875        valid_1's l2: 0.0105833
[71608] training's rmse: 0.102884       training's l2: 0.0105851        valid_1's rmse: 0.10293 valid_1's l2: 0.0105945
[71609] training's rmse: 0.102839       training's l2: 0.0105758        valid_1's rmse: 0.102885        valid_1's l2: 0.0105853
[71610] training's rmse: 0.102874       training's l2: 0.010583 valid_1's rmse: 0.102919        valid_1's l2: 0.0105924
[71611] training's rmse: 0.102829       training's l2: 0.0105738        valid_1's rmse: 0.102875        valid_1's l2: 0.0105833
[71612] training's rmse: 0.102873       training's l2: 0.0105828        valid_1's rmse: 0.102918        valid_1's l2: 0.0105922
[71613] training's rmse: 0.102827       training's l2: 0.0105735        valid_1's rmse: 0.102874        valid_1's l2: 0.010583
[71614] training's rmse: 0.102855       training's l2: 0.0105791        valid_1's rmse: 0.102901        valid_1's l2: 0.0105886
[71615] training's rmse: 0.10281        training's l2: 0.0105698        valid_1's rmse: 0.102856        valid_1's l2: 0.0105794
[71616] training's rmse: 0.102765       training's l2: 0.0105606        valid_1's rmse: 0.102811        valid_1's l2: 0.0105702
[71617] training's rmse: 0.102816       training's l2: 0.0105712        valid_1's rmse: 0.102863        valid_1's l2: 0.0105807
[71618] training's rmse: 0.102771       training's l2: 0.010562 valid_1's rmse: 0.102818        valid_1's l2: 0.0105715
[71619] training's rmse: 0.102727       training's l2: 0.0105527        valid_1's rmse: 0.102773        valid_1's l2: 0.0105624
[71620] training's rmse: 0.102682       training's l2: 0.0105436        valid_1's rmse: 0.102729        valid_1's l2: 0.0105532
[71621] training's rmse: 0.102729       training's l2: 0.0105532        valid_1's rmse: 0.102776        valid_1's l2: 0.0105628
[71622] training's rmse: 0.10275        training's l2: 0.0105575        valid_1's rmse: 0.102796        valid_1's l2: 0.0105671
[71623] training's rmse: 0.102776       training's l2: 0.010563 valid_1's rmse: 0.102823        valid_1's l2: 0.0105726
[71624] training's rmse: 0.102796       training's l2: 0.010567 valid_1's rmse: 0.102842        valid_1's l2: 0.0105765
[71625] training's rmse: 0.102751       training's l2: 0.0105578        valid_1's rmse: 0.102798        valid_1's l2: 0.0105674
[71626] training's rmse: 0.102706       training's l2: 0.0105486        valid_1's rmse: 0.102753        valid_1's l2: 0.0105582
[71627] training's rmse: 0.102661       training's l2: 0.0105394        valid_1's rmse: 0.102708        valid_1's l2: 0.010549
[71628] training's rmse: 0.102695       training's l2: 0.0105462        valid_1's rmse: 0.102741        valid_1's l2: 0.0105558
[71629] training's rmse: 0.102735       training's l2: 0.0105544        valid_1's rmse: 0.102781        valid_1's l2: 0.010564
[71630] training's rmse: 0.102763       training's l2: 0.0105602        valid_1's rmse: 0.102809        valid_1's l2: 0.0105697
[71631] training's rmse: 0.102718       training's l2: 0.010551 valid_1's rmse: 0.102765        valid_1's l2: 0.0105606
[71632] training's rmse: 0.102674       training's l2: 0.0105419        valid_1's rmse: 0.10272 valid_1's l2: 0.0105514
[71633] training's rmse: 0.102629       training's l2: 0.0105327        valid_1's rmse: 0.102676        valid_1's l2: 0.0105423
[71634] training's rmse: 0.102654       training's l2: 0.0105379        valid_1's rmse: 0.102701        valid_1's l2: 0.0105475
[71635] training's rmse: 0.10261        training's l2: 0.0105287        valid_1's rmse: 0.102657        valid_1's l2: 0.0105384
[71636] training's rmse: 0.102664       training's l2: 0.01054  valid_1's rmse: 0.102711        valid_1's l2: 0.0105496
[71637] training's rmse: 0.102731       training's l2: 0.0105536        valid_1's rmse: 0.102778        valid_1's l2: 0.0105632
[71638] training's rmse: 0.102771       training's l2: 0.0105618        valid_1's rmse: 0.102817        valid_1's l2: 0.0105714
[71639] training's rmse: 0.102726       training's l2: 0.0105526        valid_1's rmse: 0.102773        valid_1's l2: 0.0105622
[71640] training's rmse: 0.102681       training's l2: 0.0105435        valid_1's rmse: 0.102728        valid_1's l2: 0.0105531
[71641] training's rmse: 0.102764       training's l2: 0.0105604        valid_1's rmse: 0.10281 valid_1's l2: 0.0105699
[71642] training's rmse: 0.102792       training's l2: 0.0105661        valid_1's rmse: 0.102838        valid_1's l2: 0.0105757
[71643] training's rmse: 0.102906       training's l2: 0.0105896        valid_1's rmse: 0.102952        valid_1's l2: 0.010599
[71644] training's rmse: 0.102861       training's l2: 0.0105804        valid_1's rmse: 0.102907        valid_1's l2: 0.0105898
[71645] training's rmse: 0.102883       training's l2: 0.0105848        valid_1's rmse: 0.102928        valid_1's l2: 0.0105943
[71646] training's rmse: 0.102837       training's l2: 0.0105755        valid_1's rmse: 0.102883        valid_1's l2: 0.010585
[71647] training's rmse: 0.102875       training's l2: 0.0105832        valid_1's rmse: 0.102921        valid_1's l2: 0.0105926
[71648] training's rmse: 0.102973       training's l2: 0.0106034        valid_1's rmse: 0.103018        valid_1's l2: 0.0106127
[71649] training's rmse: 0.102998       training's l2: 0.0106086        valid_1's rmse: 0.103043        valid_1's l2: 0.0106179
[71650] training's rmse: 0.102953       training's l2: 0.0105993        valid_1's rmse: 0.102998        valid_1's l2: 0.0106087
[71651] training's rmse: 0.102908       training's l2: 0.0105901        valid_1's rmse: 0.102954        valid_1's l2: 0.0105995
[71652] training's rmse: 0.102863       training's l2: 0.0105808        valid_1's rmse: 0.102909        valid_1's l2: 0.0105903
[71653] training's rmse: 0.102818       training's l2: 0.0105716        valid_1's rmse: 0.102864        valid_1's l2: 0.0105811
[71654] training's rmse: 0.102862       training's l2: 0.0105806        valid_1's rmse: 0.102908        valid_1's l2: 0.01059
[71655] training's rmse: 0.102817       training's l2: 0.0105713        valid_1's rmse: 0.102863        valid_1's l2: 0.0105809
[71656] training's rmse: 0.102841       training's l2: 0.0105764        valid_1's rmse: 0.102888        valid_1's l2: 0.0105859
[71657] training's rmse: 0.102906       training's l2: 0.0105897        valid_1's rmse: 0.102952        valid_1's l2: 0.0105991
[71658] training's rmse: 0.102861       training's l2: 0.0105805        valid_1's rmse: 0.102907        valid_1's l2: 0.0105899
[71659] training's rmse: 0.102901       training's l2: 0.0105887        valid_1's rmse: 0.102947        valid_1's l2: 0.0105981
[71660] training's rmse: 0.102954       training's l2: 0.0105996        valid_1's rmse: 0.103   valid_1's l2: 0.010609
[71661] training's rmse: 0.102909       training's l2: 0.0105903        valid_1's rmse: 0.102955        valid_1's l2: 0.0105998
[71662] training's rmse: 0.102956       training's l2: 0.0105999        valid_1's rmse: 0.103001        valid_1's l2: 0.0106093
[71663] training's rmse: 0.102911       training's l2: 0.0105906        valid_1's rmse: 0.102956        valid_1's l2: 0.0106
[71664] training's rmse: 0.102935       training's l2: 0.0105955        valid_1's rmse: 0.10298 valid_1's l2: 0.010605
[71665] training's rmse: 0.10289        training's l2: 0.0105863        valid_1's rmse: 0.102936        valid_1's l2: 0.0105957
[71666] training's rmse: 0.102924       training's l2: 0.0105933        valid_1's rmse: 0.102969        valid_1's l2: 0.0106027
[71667] training's rmse: 0.102879       training's l2: 0.010584 valid_1's rmse: 0.102925        valid_1's l2: 0.0105935
[71668] training's rmse: 0.102834       training's l2: 0.0105748        valid_1's rmse: 0.10288 valid_1's l2: 0.0105843
[71669] training's rmse: 0.102788       training's l2: 0.0105654        valid_1's rmse: 0.102835        valid_1's l2: 0.010575
[71670] training's rmse: 0.102743       training's l2: 0.0105562        valid_1's rmse: 0.10279 valid_1's l2: 0.0105658
[71671] training's rmse: 0.102698       training's l2: 0.0105469        valid_1's rmse: 0.102745        valid_1's l2: 0.0105566
[71672] training's rmse: 0.102754       training's l2: 0.0105584        valid_1's rmse: 0.102801        valid_1's l2: 0.010568
[71673] training's rmse: 0.102709       training's l2: 0.0105492        valid_1's rmse: 0.102756        valid_1's l2: 0.0105588
[71674] training's rmse: 0.102664       training's l2: 0.0105399        valid_1's rmse: 0.102711        valid_1's l2: 0.0105496
[71675] training's rmse: 0.102706       training's l2: 0.0105486        valid_1's rmse: 0.102753        valid_1's l2: 0.0105582
[71676] training's rmse: 0.102661       training's l2: 0.0105394        valid_1's rmse: 0.102709        valid_1's l2: 0.0105491
[71677] training's rmse: 0.102708       training's l2: 0.0105489        valid_1's rmse: 0.102755        valid_1's l2: 0.0105585
[71678] training's rmse: 0.102742       training's l2: 0.0105559        valid_1's rmse: 0.102789        valid_1's l2: 0.0105655
[71679] training's rmse: 0.102697       training's l2: 0.0105467        valid_1's rmse: 0.102744        valid_1's l2: 0.0105564
[71680] training's rmse: 0.102727       training's l2: 0.0105528        valid_1's rmse: 0.102774        valid_1's l2: 0.0105624
[71681] training's rmse: 0.102748       training's l2: 0.0105571        valid_1's rmse: 0.102794        valid_1's l2: 0.0105667
[71682] training's rmse: 0.102702       training's l2: 0.0105478        valid_1's rmse: 0.102749        valid_1's l2: 0.0105574
